fylke;region;komnr;aar;Laks under 3 kg (kg);Laks 3 - 6,9 kg (kg);Laks 7 kg og over (kg);Laks under 3 kg (stk);Laks 3 - 6,9 kg (stk);Laks 7 kg og over (stk)
12;1231 Ullensvang (1977-2019);1231;2009;0;0;0;0;0;0
12;1231 Ullensvang (1977-2019);1231;2010;0;0;0;0;0;0
12;1231 Ullensvang (1977-2019);1231;2011;0;0;0;0;0;0
12;1231 Ullensvang (1977-2019);1231;2012;0;0;0;0;0;0
12;1231 Ullensvang (1977-2019);1231;2013;0;0;0;0;0;0
12;1231 Ullensvang (1977-2019);1231;2014;0;0;0;0;0;0
12;1231 Ullensvang (1977-2019);1231;2015;0;0;0;0;0;0
12;1231 Ullensvang (1977-2019);1231;2016;0;0;0;0;0;0
12;1231 Ullensvang (1977-2019);1231;2017;0;0;0;0;0;0
12;1231 Ullensvang (1977-2019);1231;2018;0;0;0;0;0;0
12;1231 Ullensvang (1977-2019);1231;2019;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;1993;16;0;76;7;0;8
12;1232 Eidfjord (-2019);1232;1994;116;54;79;45;11;8
12;1232 Eidfjord (-2019);1232;1995;27;34;47;10;6;5
12;1232 Eidfjord (-2019);1232;1996;6;128;144;3;26;17
12;1232 Eidfjord (-2019);1232;1997;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;1998;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;1999;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2000;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2001;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2002;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2003;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2004;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2005;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2006;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2007;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2008;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2009;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2010;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2011;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2012;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2013;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2014;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2015;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2016;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2017;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2018;0;0;0;0;0;0
12;1232 Eidfjord (-2019);1232;2019;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;1993;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;1994;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;1995;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;1996;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;1997;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;1998;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;1999;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2000;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2001;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2002;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2003;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2004;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2005;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2006;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2007;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2008;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2009;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2010;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2011;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2012;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2013;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2014;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2015;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2016;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2017;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2018;0;0;0;0;0;0
12;1233 Ulvik (-2019);1233;2019;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;1993;57;139;177;24;31;18
12;1234 Granvin (-2019);1234;1994;32;96;151;14;19;17
12;1234 Granvin (-2019);1234;1995;207;319;117;85;73;13
12;1234 Granvin (-2019);1234;1996;20;337;141;8;61;16
12;1234 Granvin (-2019);1234;1997;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;1998;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;1999;:;:;:;:;:;:
12;1234 Granvin (-2019);1234;2000;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2001;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2002;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2003;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2004;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2005;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2006;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2007;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2008;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2009;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2010;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2011;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2012;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2013;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2014;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2015;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2016;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2017;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2018;0;0;0;0;0;0
12;1234 Granvin (-2019);1234;2019;0;0;0;0;0;0
12;1235 Voss (-2019);1235;1993;0;0;0;0;0;0
12;1235 Voss (-2019);1235;1994;0;0;0;0;0;0
12;1235 Voss (-2019);1235;1995;0;0;0;0;0;0
12;1235 Voss (-2019);1235;1996;0;0;0;0;0;0
12;1235 Voss (-2019);1235;1997;0;0;0;0;0;0
12;1235 Voss (-2019);1235;1998;0;0;0;0;0;0
12;1235 Voss (-2019);1235;1999;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2000;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2001;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2002;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2003;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2004;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2005;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2006;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2007;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2008;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2009;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2010;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2011;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2012;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2013;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2014;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2015;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2016;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2017;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2018;0;0;0;0;0;0
12;1235 Voss (-2019);1235;2019;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;1993;151;669;212;58;176;23
12;1238 Kvam (-2019);1238;1994;191;552;344;85;136;39
12;1238 Kvam (-2019);1238;1995;729;735;108;291;176;11
12;1238 Kvam (-2019);1238;1996;83;454;304;34;96;36
12;1238 Kvam (-2019);1238;1997;:;:;:;:;:;:
12;1238 Kvam (-2019);1238;1998;43;255;54;17;58;6
12;1238 Kvam (-2019);1238;1999;68;177;8;26;41;1
12;1238 Kvam (-2019);1238;2000;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2001;:;:;:;:;:;:
12;1238 Kvam (-2019);1238;2002;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2003;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2004;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2005;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2006;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2007;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2008;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2009;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2010;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2011;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2012;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2013;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2014;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2015;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2016;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2017;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2018;0;0;0;0;0;0
12;1238 Kvam (-2019);1238;2019;0;0;0;0;0;0
12;1241 Fusa (-2019);1241;1993;35;26;21;15;6;2
12;1241 Fusa (-2019);1241;1994;106;181;42;45;45;5
12;1241 Fusa (-2019);1241;1995;48;162;31;20;35;4
12;1241 Fusa (-2019);1241;1996;26;224;115;14;42;14
12;1241 Fusa (-2019);1241;1997;0;0;0;0;0;0
12;1241 Fusa (-2019);1241;1998;0;0;0;0;0;0
12;1241 Fusa (-2019);1241;1999;0;0;0;0;0;0
12;1241 Fusa (-2019);1241;2000;:;:;:;:;:;:
12;1241 Fusa (-2019);1241;2001;:;:;:;:;:;:
12;1241 Fusa (-2019);1241;2002;:;:;:;:;:;:
12;1241 Fusa (-2019);1241;2003;:;:;:;:;:;:
12;1241 Fusa (-2019);1241;2004;0;0;0;0;0;0
12;1241 Fusa (-2019);1241;2005;:;:;:;:;:;:
12;1241 Fusa (-2019);1241;2006;0;0;0;0;0;0
12;1241 Fusa (-2019);1241;2007;:;:;:;:;:;:
12;1241 Fusa (-2019);1241;2008;0;0;0;0;0;0
12;1241 Fusa (-2019);1241;2009;0;0;0;0;0;0
12;1241 Fusa (-2019);1241;2010;0;0;0;0;0;0
12;1241 Fusa (-2019);1241;2011;0;0;0;0;0;0
12;1241 Fusa (-2019);1241;2012;0;0;0;0;0;0
12;1241 Fusa (-2019);1241;2013;0;0;0;0;0;0
12;1241 Fusa (-2019);1241;2014;0;0;0;0;0;0
12;1241 Fusa (-2019);1241;2015;0;0;0;0;0;0
12;1241 Fusa (-2019);1241;2016;0;0;0;0;0;0
12;1241 Fusa (-2019);1241;2017;0;0;0;0;0;0
12;1241 Fusa (-2019);1241;2018;0;0;0;0;0;0
12;1241 Fusa (-2019);1241;2019;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;1993;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;1994;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;1995;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;1996;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;1997;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;1998;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;1999;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2000;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2001;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2002;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2003;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2004;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2005;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2006;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2007;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2008;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2009;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2010;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2011;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2012;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2013;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2014;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2015;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2016;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2017;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2018;0;0;0;0;0;0
12;1242 Samnanger (-2019);1242;2019;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;1993;:;:;:;:;:;:
12;1243 Os (Hordaland) (-2019);1243;1994;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;1995;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;1996;:;:;:;:;:;:
12;1243 Os (Hordaland) (-2019);1243;1997;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;1998;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;1999;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2000;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2001;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2002;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2003;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2004;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2005;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2006;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2007;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2008;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2009;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2010;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2011;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2012;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2013;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2014;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2015;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2016;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2017;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2018;0;0;0;0;0;0
12;1243 Os (Hordaland) (-2019);1243;2019;0;0;0;0;0;0
12;1244 Austevoll (-2019);1244;1993;947;1122;345;401;265;37
12;1244 Austevoll (-2019);1244;1994;1101;1359;189;468;325;23
12;1244 Austevoll (-2019);1244;1995;458;1480;401;187;319;49
12;1244 Austevoll (-2019);1244;1996;688;2126;501;287;445;59
12;1244 Austevoll (-2019);1244;1997;506;731;168;207;175;20
12;1244 Austevoll (-2019);1244;1998;578;1016;390;240;208;45
12;1244 Austevoll (-2019);1244;1999;166;255;36;72;62;4
12;1244 Austevoll (-2019);1244;2000;1039;3260;487;457;698;47
12;1244 Austevoll (-2019);1244;2001;755;1318;381;311;302;40
12;1244 Austevoll (-2019);1244;2002;506;900;117;218;209;14
12;1244 Austevoll (-2019);1244;2003;236;970;117;94;197;14
12;1244 Austevoll (-2019);1244;2004;352;1078;183;141;220;22
12;1244 Austevoll (-2019);1244;2005;277;428;79;116;98;9
12;1244 Austevoll (-2019);1244;2006;187;588;68;75;138;8
12;1244 Austevoll (-2019);1244;2007;98;712;287;48;158;35
12;1244 Austevoll (-2019);1244;2008;0;0;0;0;0;0
12;1244 Austevoll (-2019);1244;2009;0;0;0;0;0;0
12;1244 Austevoll (-2019);1244;2010;0;0;0;0;0;0
12;1244 Austevoll (-2019);1244;2011;0;0;0;0;0;0
12;1244 Austevoll (-2019);1244;2012;0;0;0;0;0;0
12;1244 Austevoll (-2019);1244;2013;0;0;0;0;0;0
12;1244 Austevoll (-2019);1244;2014;0;0;0;0;0;0
12;1244 Austevoll (-2019);1244;2015;0;0;0;0;0;0
12;1244 Austevoll (-2019);1244;2016;0;0;0;0;0;0
12;1244 Austevoll (-2019);1244;2017;0;0;0;0;0;0
12;1244 Austevoll (-2019);1244;2018;0;0;0;0;0;0
12;1244 Austevoll (-2019);1244;2019;0;0;0;0;0;0
12;1245 Sund (-2019);1245;1993;602;1181;421;261;260;46
12;1245 Sund (-2019);1245;1994;845;1362;563;355;314;66
12;1245 Sund (-2019);1245;1995;343;1567;538;139;337;64
12;1245 Sund (-2019);1245;1996;549;2458;970;245;512;116
12;1245 Sund (-2019);1245;1997;551;742;143;238;174;17
12;1245 Sund (-2019);1245;1998;278;1229;143;128;262;17
12;1245 Sund (-2019);1245;1999;:;:;:;:;:;:
12;1245 Sund (-2019);1245;2000;424;1062;112;191;272;14
12;1245 Sund (-2019);1245;2001;159;614;154;69;133;20
12;1245 Sund (-2019);1245;2002;106;130;23;44;32;3
12;1245 Sund (-2019);1245;2003;:;:;:;:;:;:
12;1245 Sund (-2019);1245;2004;:;:;:;:;:;:
12;1245 Sund (-2019);1245;2005;:;:;:;:;:;:
12;1245 Sund (-2019);1245;2006;:;:;:;:;:;:
12;1245 Sund (-2019);1245;2007;:;:;:;:;:;:
12;1245 Sund (-2019);1245;2008;0;0;0;0;0;0
12;1245 Sund (-2019);1245;2009;0;0;0;0;0;0
12;1245 Sund (-2019);1245;2010;0;0;0;0;0;0
12;1245 Sund (-2019);1245;2011;0;0;0;0;0;0
12;1245 Sund (-2019);1245;2012;0;0;0;0;0;0
12;1245 Sund (-2019);1245;2013;0;0;0;0;0;0
12;1245 Sund (-2019);1245;2014;0;0;0;0;0;0
12;1245 Sund (-2019);1245;2015;0;0;0;0;0;0
12;1245 Sund (-2019);1245;2016;0;0;0;0;0;0
12;1245 Sund (-2019);1245;2017;0;0;0;0;0;0
12;1245 Sund (-2019);1245;2018;0;0;0;0;0;0
12;1245 Sund (-2019);1245;2019;0;0;0;0;0;0
12;1246 Fjell (-2019);1246;1993;1676;1219;579;708;274;66
12;1246 Fjell (-2019);1246;1994;1737;1680;444;733;352;52
12;1246 Fjell (-2019);1246;1995;620;1751;305;265;369;36
12;1246 Fjell (-2019);1246;1996;712;1625;586;303;361;70
12;1246 Fjell (-2019);1246;1997;603;586;142;259;134;13
12;1246 Fjell (-2019);1246;1998;290;493;145;138;106;18
12;1246 Fjell (-2019);1246;1999;351;383;79;153;82;9
12;1246 Fjell (-2019);1246;2000;:;:;:;:;:;:
12;1246 Fjell (-2019);1246;2001;873;1149;195;376;265;25
12;1246 Fjell (-2019);1246;2002;266;672;115;112;153;14
12;1246 Fjell (-2019);1246;2003;208;434;90;86;98;12
12;1246 Fjell (-2019);1246;2004;667;980;333;286;200;40
12;1246 Fjell (-2019);1246;2005;414;409;132;185;90;16
12;1246 Fjell (-2019);1246;2006;:;:;:;:;:;:
12;1246 Fjell (-2019);1246;2007;:;:;:;:;:;:
12;1246 Fjell (-2019);1246;2008;0;0;0;0;0;0
12;1246 Fjell (-2019);1246;2009;0;0;0;0;0;0
12;1246 Fjell (-2019);1246;2010;0;0;0;0;0;0
12;1246 Fjell (-2019);1246;2011;0;0;0;0;0;0
12;1246 Fjell (-2019);1246;2012;0;0;0;0;0;0
12;1246 Fjell (-2019);1246;2013;0;0;0;0;0;0
12;1246 Fjell (-2019);1246;2014;0;0;0;0;0;0
12;1246 Fjell (-2019);1246;2015;0;0;0;0;0;0
12;1246 Fjell (-2019);1246;2016;0;0;0;0;0;0
12;1246 Fjell (-2019);1246;2017;0;0;0;0;0;0
12;1246 Fjell (-2019);1246;2018;0;0;0;0;0;0
12;1246 Fjell (-2019);1246;2019;0;0;0;0;0;0
12;1247 Askøy (-2019);1247;1993;55;108;45;25;24;5
12;1247 Askøy (-2019);1247;1994;152;201;97;65;49;10
12;1247 Askøy (-2019);1247;1995;105;199;77;43;43;9
12;1247 Askøy (-2019);1247;1996;38;146;43;16;32;5
12;1247 Askøy (-2019);1247;1997;31;62;18;12;14;2
12;1247 Askøy (-2019);1247;1998;68;173;0;30;37;0
12;1247 Askøy (-2019);1247;1999;57;96;17;23;23;2
12;1247 Askøy (-2019);1247;2000;35;229;7;15;49;1
12;1247 Askøy (-2019);1247;2001;0;0;0;0;0;0
12;1247 Askøy (-2019);1247;2002;:;:;:;:;:;:
12;1247 Askøy (-2019);1247;2003;:;:;:;:;:;:
12;1247 Askøy (-2019);1247;2004;0;0;0;0;0;0
12;1247 Askøy (-2019);1247;2005;0;0;0;0;0;0
12;1247 Askøy (-2019);1247;2006;0;0;0;0;0;0
12;1247 Askøy (-2019);1247;2007;0;0;0;0;0;0
12;1247 Askøy (-2019);1247;2008;0;0;0;0;0;0
12;1247 Askøy (-2019);1247;2009;0;0;0;0;0;0
12;1247 Askøy (-2019);1247;2010;0;0;0;0;0;0
12;1247 Askøy (-2019);1247;2011;0;0;0;0;0;0
12;1247 Askøy (-2019);1247;2012;0;0;0;0;0;0
12;1247 Askøy (-2019);1247;2013;0;0;0;0;0;0
12;1247 Askøy (-2019);1247;2014;0;0;0;0;0;0
12;1247 Askøy (-2019);1247;2015;0;0;0;0;0;0
12;1247 Askøy (-2019);1247;2016;0;0;0;0;0;0
12;1247 Askøy (-2019);1247;2017;0;0;0;0;0;0
12;1247 Askøy (-2019);1247;2018;0;0;0;0;0;0
12;1247 Askøy (-2019);1247;2019;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;1993;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;1994;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;1995;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;1996;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;1997;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;1998;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;1999;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2000;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2001;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2002;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2003;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2004;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2005;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2006;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2007;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2008;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2009;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2010;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2011;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2012;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2013;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2014;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2015;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2016;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2017;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2018;0;0;0;0;0;0
12;1248 Laksevåg (1918-1971);1248;2019;0;0;0;0;0;0
12;1249 Fana (-1971);1249;1993;0;0;0;0;0;0
12;1249 Fana (-1971);1249;1994;0;0;0;0;0;0
12;1249 Fana (-1971);1249;1995;0;0;0;0;0;0
12;1249 Fana (-1971);1249;1996;0;0;0;0;0;0
12;1249 Fana (-1971);1249;1997;0;0;0;0;0;0
12;1249 Fana (-1971);1249;1998;0;0;0;0;0;0
12;1249 Fana (-1971);1249;1999;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2000;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2001;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2002;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2003;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2004;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2005;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2006;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2007;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2008;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2009;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2010;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2011;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2012;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2013;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2014;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2015;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2016;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2017;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2018;0;0;0;0;0;0
12;1249 Fana (-1971);1249;2019;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;1993;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;1994;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;1995;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;1996;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;1997;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;1998;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;1999;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2000;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2001;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2002;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2003;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2004;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2005;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2006;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2007;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2008;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2009;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2010;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2011;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2012;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2013;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2014;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2015;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2016;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2017;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2018;0;0;0;0;0;0
12;1250 Arna (1964-1971);1250;2019;0;0;0;0;0;0
12;1251 Vaksdal (-2019);1251;1993;0;0;0;0;0;0
12;1251 Vaksdal (-2019);1251;1994;0;0;0;0;0;0
12;1251 Vaksdal (-2019);1251;1995;0;0;0;0;0;0
12;1251 Vaksdal (-2019);1251;1996;0;0;0;0;0;0
12;1251 Vaksdal (-2019);1251;1997;0;0;0;0;0;0
