Vassdrag	Vdrnr	Aar	FangstHunnU3_Justert	FangstHunn37_Justert	FangstHunnO7_Justert	GytingHunnU3	GytingHunn37	GytingHunnO7	AndelHunnU3	AndelHunn37	AndelHunnO7
Ulla	035.Z	2019	19.56352958	134.6322874	31.98536911	32.96317354	266.8647617	110.0457707	0.295013382	0.69358149	0.551622121
Vikedalselva	038.Z	1993	40.28182498	332.6202954	47.1267647	99.03317704	643.6477487	103.4607814	0.311829051	0.702010851	0.552264776
Vikedalselva	038.Z	1994	41.01528164	331.9503748	41.83535774	88.26040236	576.1790776	98.60035675	0.292917242	0.703274854	0.548487656
Vikedalselva	038.Z	1995	41.5226408	333.9646925	48.87521017	80.96926841	606.1415605	104.4780341	0.309870454	0.699678174	0.550454333
Vikedalselva	038.Z	1996	44.12724869	343.9824538	48.35926492	110.4675812	612.4814738	105.5896235	0.304587095	0.701281486	0.54616888
Vikedalselva	038.Z	1997	40.35503725	325.8079564	48.60424642	97.43985792	682.1818852	102.9598408	0.2925746	0.700122097	0.552390244
Vikedalselva	038.Z	1998	40.35552276	325.8552351	45.22098312	89.92266744	615.5028769	111.6770139	0.299950076	0.694392846	0.547022526
Vikedalselva	038.Z	1999	43.50618726	348.9095108	47.08610823	94.05173735	590.8077728	92.94746799	0.305192035	0.699349974	0.555547761
Vikedalselva	038.Z	2000	40.64470555	319.4455652	50.618109	84.61437903	648.6729311	94.1340623	0.292444489	0.689076055	0.550540991
Vikedalselva	038.Z	2001	41.70991192	347.0914999	49.22793265	112.6045108	650.037185	108.6900286	0.300636346	0.710572035	0.549753864
Vikedalselva	038.Z	2002	41.43540614	331.2154888	48.51813525	96.29333431	552.7861316	118.4202428	0.28675433	0.702522195	0.544488876
Vikedalselva	038.Z	2003	38.27383967	337.4127638	50.39324995	79.83867136	590.3260046	100.1297709	0.296151279	0.700512266	0.550698482
Vikedalselva	038.Z	2004	38.82897311	324.1837853	46.77811374	89.79565206	583.59162	88.28652458	0.301680069	0.704337099	0.541089235
Vikedalselva	038.Z	2005	40.76426595	345.5369589	52.73505534	110.7302821	611.0798626	96.89576435	0.306054061	0.70105962	0.550125284
Vikedalselva	038.Z	2006	40.24994881	342.0908458	43.79308673	92.4435926	619.4279637	103.1881225	0.298483183	0.702277813	0.553771027
Vikedalselva	038.Z	2007	39.8252009	323.9455374	44.84346912	100.4572286	742.4471636	101.1791847	0.305867426	0.695070679	0.550226615
Vikedalselva	038.Z	2008	42.54473382	336.2635519	50.61026887	90.3259948	559.7075583	96.55908602	0.299121518	0.695728858	0.55012462
Vikedalselva	038.Z	2009	41.12400087	330.6801832	42.61535012	114.7038505	796.3001146	80.26567895	0.291317662	0.705021426	0.54961371
Vikedalselva	038.Z	2010	42.45944446	360.0252491	49.58285641	104.706362	592.0703707	97.92055954	0.306169581	0.707844222	0.547819544
Vikedalselva	038.Z	2011	40.7673549	347.3174967	46.57927455	102.3981299	615.0608237	105.0382893	0.297951504	0.698158027	0.546917941
Vikedalselva	038.Z	2012	42.25928084	321.1425051	53.28054746	102.6721709	579.5481103	100.459246	0.307604269	0.693158115	0.554979475
Vikedalselva	038.Z	2013	39.90808901	351.3461793	50.71065752	107.0421154	537.4653511	106.4816919	0.292667464	0.702938812	0.549006889
Vikedalselva	038.Z	2014	40.10857522	322.9598109	42.70559385	88.05540438	630.8795594	103.7827397	0.294748316	0.700024323	0.553290042
Vikedalselva	038.Z	2015	45.85460413	332.6769129	44.6845689	85.52199249	614.0516413	94.62767985	0.297115891	0.702170583	0.565525689
Vikedalselva	038.Z	2016	41.825954	325.6882495	49.75413802	88.07099355	537.7470226	99.49278559	0.293455746	0.691816355	0.55043294
Vikedalselva	038.Z	2017	40.97350127	331.0109431	45.72831472	102.9655062	607.524706	113.191694	0.304974302	0.703060675	0.54675376
Vikedalselva	038.Z	2018	39.32118854	328.517203	47.32483895	108.8828686	561.655712	103.1787451	0.302595583	0.701084186	0.542993005
Vikedalselva	038.Z	2019	41.8700011	328.1017534	50.60796292	105.5181071	655.2704302	106.95362	0.304740313	0.697274039	0.541538883
Vormo	035.3Z	1993	86.96992815	439.8379416	74.07729932	66.30291284	741.5585481	155.0720633	0.308661597	0.695389448	0.541292713
Vormo	035.3Z	1994	88.06943336	461.5653843	73.16193337	78.8761655	729.9141544	174.2884139	0.300965183	0.691543257	0.550714389
Vormo	035.3Z	1995	89.64001249	452.585655	82.47777906	62.63211694	478.3807187	171.7923493	0.298976434	0.708677209	0.549107714
Vormo	035.3Z	1996	90.36253195	426.583854	73.04735251	66.88629732	672.3180409	170.1102496	0.310423245	0.700901334	0.548895956
Vormo	035.3Z	1997	86.99289246	441.4545697	73.40334997	70.91792601	649.384566	149.1615519	0.301155865	0.698153376	0.553283713
Vormo	035.3Z	1998	94.71199612	457.5091524	75.5028096	68.75660438	679.4559162	155.2477804	0.293768948	0.697873782	0.551217127
Vormo	035.3Z	1999	86.94402885	406.2479353	84.76069896	57.97170818	516.8321206	158.6856487	0.299592896	0.700313877	0.55599429
Vormo	035.3Z	2000	90.62366709	438.1131917	77.25666556	59.14766658	759.7034509	137.3149245	0.304184651	0.694155119	0.5521237
Vormo	035.3Z	2001	91.16994618	456.6384982	69.27469711	61.28088894	731.602045	172.9394378	0.305505205	0.695712572	0.54548691
Vormo	035.3Z	2002	89.56012099	427.2097119	64.09562403	57.02326133	691.3655322	183.1789008	0.295035707	0.705938206	0.552775413
Vormo	035.3Z	2003	88.32144837	449.2821835	78.96352924	59.30979835	549.1322048	164.1006991	0.295821691	0.701008264	0.554094153
Vormo	035.3Z	2004	93.77588381	425.1752108	84.60034516	65.32734001	860.1446207	155.696366	0.301391014	0.694489062	0.554338384
Vormo	035.3Z	2005	93.4995724	448.3924067	78.51860755	69.26209987	536.0822892	156.9205804	0.300761189	0.692526757	0.548325057
Vormo	035.3Z	2006	85.04669488	427.6368084	73.85872622	58.15993489	535.1529953	220.3281454	0.307228139	0.70442737	0.551464814
Vormo	035.3Z	2007	89.08081323	411.190461	77.65622508	66.26527036	651.1015037	175.9239026	0.30243029	0.696301451	0.550412565
Vormo	035.3Z	2008	89.25672175	427.943382	79.00022683	58.22542381	671.037892	199.8062256	0.295531931	0.693301038	0.553174901
Vormo	035.3Z	2009	82.5719267	407.3729752	70.81823156	60.58072784	569.0101625	161.0003886	0.298826258	0.696833113	0.550960125
Vormo	035.3Z	2010	93.19411207	433.474354	78.60348098	64.29394401	626.2020391	172.0502753	0.309702441	0.700782012	0.555298583
Vormo	035.3Z	2011	87.90286832	441.6772823	76.99910529	66.99135464	672.2030026	193.4227099	0.294666978	0.697986179	0.556321005
Vormo	035.3Z	2012	86.88464841	447.7449233	80.33462873	73.6988885	518.5385847	229.9511122	0.305803659	0.699006251	0.542645233
Vormo	035.3Z	2013	87.92349443	424.6249518	76.02196984	74.9588913	636.6730972	143.6524306	0.305367148	0.688454089	0.540696798
Vormo	035.3Z	2014	85.1449715	442.7595346	76.00846739	65.56848384	598.1821835	153.6195345	0.296601654	0.70093502	0.539182939
Vormo	035.3Z	2015	88.77128117	437.120796	73.06350317	63.32849104	633.7738791	171.2729859	0.300812875	0.697530757	0.552622661
Vormo	035.3Z	2016	83.13456695	435.3490039	68.2220052	57.51324053	671.856454	193.5444456	0.30054908	0.712544261	0.552857796
Vormo	035.3Z	2017	92.23211768	427.5253621	68.97043564	75.95013355	668.3417002	149.412673	0.307896808	0.696156684	0.560523581
Vormo	035.3Z	2018	87.44929073	431.24225	76.57878778	64.17965719	586.7287401	190.5639109	0.297728771	0.69528281	0.563985719
Vormo	035.3Z	2019	89.38587652	432.8041431	74.5778354	67.81983824	553.9814971	141.9598592	0.301149642	0.701669754	0.553707473
?rdalselva	033.Z	1993	22.33205759	695.8116934	306.2162218	44.8847937	1363.328511	634.401653	0.106013542	0.702623644	0.538919146
?rdalselva	033.Z	1994	22.62029163	723.3833362	334.7394098	38.11256889	1343.480212	913.5143352	0.10473263	0.693372438	0.554215484
?rdalselva	033.Z	1995	24.26469463	696.529357	314.0201179	36.9177127	1284.705074	579.0105111	0.096209898	0.702514482	0.551555618
?rdalselva	033.Z	1996	21.25449808	708.7968845	315.1712795	43.06327728	1101.608173	903.142715	0.099536729	0.703738786	0.547476011
?rdalselva	033.Z	1997	19.8905477	696.459145	334.3956475	41.1257303	1208.970546	791.2334879	0.102755427	0.691028543	0.550382607
?rdalselva	033.Z	1998	20.12620302	697.2908048	329.3812347	43.74362953	1109.948978	737.0958529	0.101628956	0.700236135	0.549447704
?rdalselva	033.Z	1999	19.4298878	730.7410618	310.4909425	46.31016639	1472.58858	695.7516383	0.096754727	0.70065903	0.542800491
?rdalselva	033.Z	2000	19.18332814	676.0093167	328.671593	36.75270447	1649.645621	699.9744768	0.101615082	0.699634638	0.542323455
?rdalselva	033.Z	2001	26.65379037	729.3860974	330.1376507	44.19441595	1686.429241	700.4444862	0.09879237	0.700267392	0.549399555
?rdalselva	033.Z	2002	27.50351457	725.2825722	334.6271681	44.28824974	1398.113473	804.2578526	0.109967351	0.695261497	0.555023235
?rdalselva	033.Z	2003	25.64272216	745.8233939	336.6073761	43.20607038	1144.557268	809.6309958	0.095394546	0.698376861	0.558419763
?rdalselva	033.Z	2004	24.62482303	717.5512429	323.2585464	51.44098902	1297.001506	818.3556442	0.103745796	0.695800763	0.55638304
?rdalselva	033.Z	2005	24.38431088	720.1366744	325.7024116	39.61338787	1483.544219	771.6364185	0.097581729	0.688644475	0.550674574
?rdalselva	033.Z	2006	21.37094557	734.2109933	331.4064622	39.01747914	1367.316926	804.5942041	0.095169687	0.698335314	0.550964544
?rdalselva	033.Z	2007	23.43948838	658.55232	319.752981	33.48091599	1433.405579	800.4754089	0.093467561	0.704752119	0.55035156
?rdalselva	033.Z	2008	23.34270629	705.0319613	331.0040388	37.01161606	1174.918144	703.8790155	0.096527861	0.700741197	0.545089426
?rdalselva	033.Z	2009	20.5709705	679.450518	308.2157685	40.53313862	1475.713277	905.0482479	0.104426529	0.695238829	0.545098556
?rdalselva	033.Z	2010	21.9922869	732.3971595	340.5962179	36.42225201	1078.918446	894.5191521	0.096547101	0.701456339	0.560207639
?rdalselva	033.Z	2011	25.40648333	696.9516993	334.1034759	46.29505541	1014.869325	733.829211	0.101304812	0.694543918	0.543038324
?rdalselva	033.Z	2012	22.92469142	735.1389847	327.7156462	49.04105271	971.5071294	959.2278549	0.101589629	0.705790224	0.548235744
?rdalselva	033.Z	2013	18.68066829	735.8860573	322.9970302	50.06326288	1301.657707	704.7733074	0.101165492	0.698874563	0.549424435
?rdalselva	033.Z	2014	21.55886676	726.1314407	318.5780676	40.04730804	1396.569933	625.9555184	0.090997578	0.709070281	0.547252031
?rdalselva	033.Z	2015	27.28212934	722.5936371	326.8920711	42.08130515	1060.134266	845.7587718	0.1030744	0.697240694	0.545173021
?rdalselva	033.Z	2016	20.36652107	711.4904348	326.9546522	37.72474802	1096.306619	869.7841566	0.09323896	0.699300863	0.557170563
?rdalselva	033.Z	2017	20.69258357	694.0787239	325.2652833	34.84922615	1568.376454	820.7273257	0.084713505	0.697105019	0.552258693
?rdalselva	033.Z	2018	20.98225392	665.6166572	320.0532702	42.7611177	1301.714599	696.0024922	0.095543667	0.702336918	0.552315063
?rdalselva	033.Z	2019	25.29117029	723.4499599	312.517843	43.47508384	1173.063144	760.9035625	0.101302167	0.691423105	0.554833845
Fr?setelva	067.6Z	1993	15.40220552	30.26981468	0	19.2689537	71.66157534	0	0.545962495	0.703674161	0.543212075
Fr?setelva	067.6Z	1994	14.82369839	32.2469301	0	16.72594935	85.49587935	0	0.546724366	0.698164592	0.543802655
Fr?setelva	067.6Z	1995	13.62194391	34.59101449	3.683999977	18.66773832	64.45346626	9.452619846	0.546408537	0.700031343	0.551954552
Fr?setelva	067.6Z	1996	14.52724984	31.94284805	3.92001075	22.01515542	63.57676175	9.229788189	0.554693324	0.698498276	0.556845904
Fr?setelva	067.6Z	1997	14.21928154	28.67119305	0.281952481	20.81297363	69.34175381	1.335731752	0.547957107	0.691647996	0.546101781
Fr?setelva	067.6Z	1998	14.33987863	36.9155048	0	19.27193937	73.77707622	0	0.548958908	0.705147947	0.556972619
Fr?setelva	067.6Z	1999	15.51393396	32.54995369	3.724159288	18.99337974	98.20763796	8.506626571	0.552217861	0.707669243	0.55690663
Fr?setelva	067.6Z	2000	16.42210376	28.02944749	3.96042424	18.09452713	51.92210606	9.228880519	0.548311094	0.695555774	0.548790451
Fr?setelva	067.6Z	2001	14.79731097	34.25490001	3.566886831	20.07017571	53.53503169	6.334587335	0.551195993	0.694067628	0.548840238
Fr?setelva	067.6Z	2002	15.31359719	30.02995139	0	20.70049067	67.55655315	0	0.553419721	0.698760199	0.553993224
Fr?setelva	067.6Z	2003	14.34569401	32.12885744	0	20.36577047	86.11476988	0	0.552540575	0.694588141	0.550191212
Fr?setelva	067.6Z	2004	14.66634192	34.51505995	0.267578453	21.14603537	82.56315842	0.750197814	0.554973083	0.695744255	0.55047361
Fr?setelva	067.6Z	2005	15.87399592	31.57845866	3.903768324	22.94646374	62.47725932	8.281289517	0.548872998	0.687535076	0.546482519
Fr?setelva	067.6Z	2006	14.85772458	28.51062883	0	17.4715543	66.9533104	0	0.546410675	0.69478613	0.543861647
Fr?setelva	067.6Z	2007	14.88108732	29.91932738	3.991575906	17.50927112	72.041191	14.98485307	0.547546006	0.702821832	0.551717831
Fr?setelva	067.6Z	2008	15.82853023	34.48210757	3.7553931	23.20549613	58.35548893	7.498892717	0.558228626	0.703175748	0.554963389
Fr?setelva	067.6Z	2009	15.11482781	31.04182018	0	21.12488372	56.62952255	0	0.539626749	0.702728	0.550293993
Fr?setelva	067.6Z	2010	16.26068206	36.46771373	0.260908716	18.77670494	70.19881852	0.671594626	0.551114653	0.703158238	0.556153703
Fr?setelva	067.6Z	2011	15.72459675	28.97131835	3.937480059	23.18965714	64.34467679	20.76799754	0.549961827	0.691322729	0.546955939
Fr?setelva	067.6Z	2012	14.16718707	32.36599076	0.29717	22.05842798	55.84208616	0.61905352	0.542730925	0.706416919	0.552932242
Fr?setelva	067.6Z	2013	15.01650974	29.2440538	0	21.38703452	54.09774098	0	0.547389141	0.691733363	0.554132239
Fr?setelva	067.6Z	2014	14.53441779	28.19078036	3.834268973	17.64109969	57.69972763	15.11109649	0.545038736	0.696558217	0.55086438
Fr?setelva	067.6Z	2015	14.87531992	29.70391388	0.283037666	17.94307066	69.87555232	0.49771405	0.547690169	0.700736625	0.551739355
Fr?setelva	067.6Z	2016	15.88559582	29.34398296	0	24.35524171	59.93189369	0	0.543155968	0.696164301	0.551098127
Fr?setelva	067.6Z	2017	13.74673066	36.64048121	0	17.65572544	75.18605427	0	0.552712296	0.696189904	0.551077716
Fr?setelva	067.6Z	2018	15.31957894	33.45791809	0	17.47083066	92.18657633	0	0.551587857	0.702061971	0.554037584
Fr?setelva	067.6Z	2019	15.20611539	29.1001965	4.930768957	19.86088606	84.90182203	25.72918157	0.548658308	0.705957694	0.545704111
Daleelva	061.Z	1993	8.752941976	133.0402714	45.28824848	4.065317066	190.7097993	48.4602887	0.104440117	0.71262076	0.562295404
Daleelva	061.Z	1994	8.325406731	145.0159383	39.70483095	6.270487884	206.9398633	66.63390985	0.100452311	0.707732896	0.547687621
Daleelva	061.Z	1995	7.426487233	140.1458063	37.41704834	5.018266853	195.5241907	57.59868448	0.103432954	0.703042093	0.554127303
Daleelva	061.Z	1996	8.751569623	140.5828558	38.49129669	4.491393567	238.1262619	57.24296829	0.100215312	0.693631853	0.552228384
Daleelva	061.Z	1997	7.381581111	134.5790355	33.26998506	4.401106479	190.699534	48.32774075	0.094223359	0.70130569	0.55138012
Daleelva	061.Z	1998	8.032798856	136.5223262	35.51987412	5.746028861	215.6167187	43.67012368	0.096611969	0.697553488	0.549729123
Daleelva	061.Z	1999	8.746399042	123.7716275	40.92127491	4.865407407	220.7213026	40.52799653	0.096999803	0.707018559	0.555809181
Daleelva	061.Z	2000	7.881948122	121.0307261	33.15355261	6.487991129	141.4938884	45.77111436	0.100728836	0.698015643	0.551305829
Daleelva	061.Z	2001	8.688040962	139.1471021	36.24118519	5.447770506	170.3615748	46.07618719	0.108225552	0.696723794	0.546137714
Daleelva	061.Z	2002	7.291796145	139.7284305	34.70493267	6.296267063	194.1604213	45.98994585	0.104623037	0.703820696	0.548950976
Daleelva	061.Z	2003	8.931077227	134.3630364	36.1832802	4.7391595	175.4068041	64.15373248	0.096959679	0.696418239	0.550397125
Daleelva	061.Z	2004	7.334898384	130.8742856	39.11268584	5.164176822	226.2652773	55.41203191	0.08921394	0.70275906	0.554389684
Daleelva	061.Z	2005	8.336802066	138.4794878	39.67748938	4.342762322	251.9680104	53.89519892	0.103477198	0.695022224	0.55616931
Daleelva	061.Z	2006	7.872965643	141.8539951	39.7863515	4.107957046	231.9570281	46.36331862	0.105341651	0.703947248	0.552587023
Daleelva	061.Z	2007	7.39571505	128.2367731	33.80257184	4.951731021	195.557456	63.32203496	0.098992567	0.705496907	0.548764474
Daleelva	061.Z	2008	7.478016766	140.927682	41.44204833	4.537550303	208.3594724	40.77118327	0.096970294	0.710090214	0.551944668
Daleelva	061.Z	2009	9.136991648	136.9365103	36.95685314	4.264792562	239.1651145	58.50137655	0.105987685	0.705256171	0.543926106
Daleelva	061.Z	2010	7.485507838	133.7097536	35.83582576	3.654031174	205.5642058	53.31834395	0.102832322	0.698799058	0.552412571
Daleelva	061.Z	2011	8.329673935	144.2195856	36.50186065	3.525965458	218.3002147	37.10430462	0.103375746	0.697063819	0.54809156
Daleelva	061.Z	2012	9.555046478	138.7363515	30.80062339	3.755396731	216.5172943	48.85474506	0.101912999	0.69819012	0.549099007
Daleelva	061.Z	2013	8.077875404	130.7764543	43.43217872	5.602498288	198.0208707	53.63033819	0.103997976	0.70155879	0.548991207
Daleelva	061.Z	2014	6.947925685	123.5196761	32.51060302	5.167780218	170.8937459	45.42750606	0.09567261	0.699328463	0.550780832
Daleelva	061.Z	2015	9.98364578	131.5739491	40.22021426	4.925661624	196.2595765	46.1803764	0.109380528	0.710199336	0.549608142
Daleelva	061.Z	2016	6.941640073	127.3485682	32.99707036	4.440349728	193.4236208	66.92538118	0.108532436	0.701367782	0.54442877
Daleelva	061.Z	2017	7.459396597	135.9147168	39.53402069	6.891076109	197.2892629	51.72456421	0.103291832	0.697041249	0.547136365
Daleelva	061.Z	2018	8.034264724	134.4561423	36.60859907	4.00678931	165.3793587	41.5669454	0.093052537	0.696023309	0.552456979
Daleelva	061.Z	2019	8.677429049	139.3927297	38.64990033	4.072912034	204.1386097	53.22380483	0.099679125	0.69812238	0.548881276
Ekso	063.Z	1993	0	0	0	4.49374014	147.640034	39.20282995	0.102576136	0.701432234	0.550280465
Ekso	063.Z	1994	0	0	0	3.815471535	164.8568918	40.90688405	0.095855245	0.699823757	0.563493046
Ekso	063.Z	1995	0	0	0	4.421551955	161.9055515	41.73275906	0.103721212	0.694772545	0.547022714
Ekso	063.Z	1996	0	0	0	5.167263069	161.4276935	43.20259889	0.100092826	0.69276671	0.550332125
Ekso	063.Z	1997	0	0	0	4.824981048	164.2197124	44.99512504	0.098702355	0.70328166	0.548594431
Ekso	063.Z	1998	0	0	0	4.325563394	157.8633093	38.15108462	0.095741824	0.695287945	0.554477541
Ekso	063.Z	1999	0	0	0	4.605034399	168.7541537	45.61641044	0.09940424	0.703677117	0.549966573
Ekso	063.Z	2000	0	0	0	3.599974113	161.5855165	44.03878021	0.100686418	0.702164991	0.544678002
Ekso	063.Z	2001	0	0	0	4.678595558	168.5867504	38.24612884	0.099639356	0.704959047	0.548701838
Ekso	063.Z	2002	0	0	0	3.308205118	162.8163879	38.57849562	0.096792614	0.697035948	0.546400563
Ekso	063.Z	2003	0	0	0	4.525781528	168.813607	46.56359808	0.097693853	0.698560886	0.549202582
Ekso	063.Z	2004	0	0	0	5.38693988	167.5799215	43.61592598	0.104899458	0.701523852	0.551514329
Ekso	063.Z	2005	0	0	0	5.309137145	176.7434899	44.36366003	0.098097627	0.706773847	0.539453454
Ekso	063.Z	2006	0	0	0	4.265848109	162.9882145	39.60034595	0.094994273	0.701492787	0.54558569
Ekso	063.Z	2007	0	0	0	4.017569221	161.8337119	40.27048269	0.099126076	0.705595634	0.541795551
Ekso	063.Z	2008	0	0	0	3.904489168	152.6068078	45.92838825	0.10385191	0.692928306	0.553827472
Ekso	063.Z	2009	0	0	0	5.465534753	160.2770965	41.48442523	0.108420003	0.697704316	0.552014859
Ekso	063.Z	2010	0	0	0	3.657577361	170.3838964	46.67018162	0.095310374	0.705387026	0.546553863
Ekso	063.Z	2011	0	0	0	5.687241347	159.3721843	45.85920042	0.100137715	0.696066956	0.536966197
Ekso	063.Z	2012	0	0	0	4.918592287	148.0198138	42.78156363	0.099962738	0.691457021	0.551445654
Ekso	063.Z	2013	0	0	0	4.300581815	169.2894624	41.20920383	0.103338319	0.703389921	0.546019144
Ekso	063.Z	2014	0	0	0	5.243172653	178.0897226	40.79894505	0.098635969	0.699124422	0.549509106
